TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
TEXTURE AT STRAIN =    1.0000
   2.501   2.921   0.116  <-- length of phase ellipsoid axes
  -86.45    0.95 -176.17  <-- Euler angles (deg) of phase ellipsoid axes
B       500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
